"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","ID","FullName","AthleteID"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","PB",6,5.5,8.3,NA,13.8,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","PB",36,5.1,6.05,NA,11.15,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","PH",3,5.2,8.65,NA,13.85,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","PH",4,5.2,8.466,NA,13.666,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","PH",6,5.2,8.2,NA,13.4,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","SR",11,3.8,8.75,NA,12.55,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","SR",23,3.8,8.9,NA,12.7,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","VT",12,4.8,8.65,NA,13.45,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAqual","Birmingham, England","VT",NA,4.8,9.05,NA,13.85,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","HB",20,4.2,8.4,NA,12.6,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","FX",NA,5.1,7.933,0.3,12.733,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","HB",NA,4.4,8.033,0,12.433,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","PB",NA,5.3,7.566,0,12.866,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","PH",NA,5.2,8.333,0,13.533,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","SR",NA,3.8,9,0,12.8,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","ethan","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","VT",NA,4.8,8.033,0,12.833,"ethan_dick_NZL","ethan dick","ethan dick_NZL"
"dick","samual","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","FX",NA,5,8.366,0,13.366,"samual_dick_NZL","samual dick","samual dick_NZL"
"dick","samual","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","HB",NA,3.4,9,0,12.4,"samual_dick_NZL","samual dick","samual dick_NZL"
"dick","samual","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","PB",NA,4.5,8.833,0,13.333,"samual_dick_NZL","samual dick","samual dick_NZL"
"dick","samual","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","PH",NA,3.2,7.133,3,7.333,"samual_dick_NZL","samual dick","samual dick_NZL"
"dick","samual","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","SR",NA,4.7,8.633,0,13.333,"samual_dick_NZL","samual dick","samual dick_NZL"
"dick","samual","m","NZL","05-06 May 2023","Oceania Continental Championships 2023","AAfinal","Carrara, Australia","VT",NA,5.2,7.966,0.3,12.866,"samual_dick_NZL","samual dick","samual dick_NZL"
"dick","samuel","m","NZL","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","SR",26,4.9,7.9,NA,12.8,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",30,5.2,7.9,0.1,13,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",30,5.2,7.933,0.3,12.833,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","SR",33,4.9,6.8,NA,11.7,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","VT",13,5.2,8.7,0.1,13.8,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","VT",13,5.2,8.633,NA,13.833,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",19,5,7.6,0.1,12.5,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","PB",30,4.5,7.95,NA,12.45,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","SR",8,4.7,8.2,NA,12.9,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","SR",14,4.7,8.5,NA,13.2,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","VT",5,5.2,8.466,NA,13.666,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","VT",8,5.2,7.95,NA,13.15,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dick","samuel","m","NZL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","HB",24,3.4,8.75,NA,12.15,"samuel_dick_NZL","samuel dick","samuel dick_NZL"
"dimitriou","evangelina","w","CYP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",115,4.6,4.166,NA,8.766,"evangelina_dimitriou_CYP","evangelina dimitriou","evangelina dimitriou_CYP"
"dimitriou","evangelina","w","CYP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",73,4.3,7.366,NA,11.666,"evangelina_dimitriou_CYP","evangelina dimitriou","evangelina dimitriou_CYP"
"dimitriou","evangelina","w","CYP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",118,2.1,5.133,NA,7.233,"evangelina_dimitriou_CYP","evangelina dimitriou","evangelina dimitriou_CYP"
"dimitriou","evangelina","w","CYP","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",102,3.4,8.466,NA,11.866,"evangelina_dimitriou_CYP","evangelina dimitriou","evangelina dimitriou_CYP"
"dimitrov","dimitar","m","BUL","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",107,5.9,5.566,0.2,11.266,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"dimitrov","dimitar","m","BUL","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",93,4.7,7.533,NA,12.233,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"dimitrov","dimitar","m","BUL","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",16,5.2,9.266,NA,14.466,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"dimitrov","dimitar","m","BUL","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",18,5.2,7.966,0.3,12.866,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"dimitrov","dimitar","m","BUL","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","VT",6,5.2,8.566,0.1,13.666,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"dimitrov","dimitar","m","BUL","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","VT",6,5.2,9,0,14.2,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"dimitrov","dimitar","m","BUL","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","VT",6,5.2,8.233,0.3,13.133,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"dimitrov","dimitar","m","BUL","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","VT",6,4.8,9.1,0.1,13.8,"dimitar_dimitrov_BUL","dimitar dimitrov","dimitar dimitrov_BUL"
"doi","ryosuke","m","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",3,6.2,8.166,0.1,14.266,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",2,6.2,8.566,NA,14.766,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",21,6.3,7.5,NA,13.8,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","PH",7,6.1,6.833,NA,12.933,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",6,6.1,8.366,NA,14.466,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",14,5.2,9.366,NA,14.566,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","FX",1,6.2,8.4,0.1,14.5,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",1,6.2,8.7,NA,14.9,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","HB",2,6.4,8.15,NA,14.55,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PB",15,5.9,8.25,NA,14.15,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PH",45,5.9,5.4,NA,11.3,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","SR",47,4.8,7.8,NA,12.6,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"doi","ryosuke","m","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT",18,5.2,9.2,NA,14.4,"ryosuke_doi_JPN","ryosuke doi","ryosuke doi_JPN"
"dolci","felix","m","CAN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",102,5.9,6.633,0.1,12.433,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",22,5.9,7.866,NA,13.766,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",44,5.9,7.966,NA,13.866,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",124,4.3,6.066,NA,10.366,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","SR",35,5,8.366,NA,13.366,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",15,5.2,9.333,NA,14.533,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","FX",1,6,8.2,NA,14.2,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","FX",2,5.9,8.266,NA,14.166,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",5,6,7.75,0.3,13.45,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","HB",1,5.6,8.05,NA,13.65,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","PB",5,5.9,8.1,NA,14,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","PB",4,5.9,8.3,NA,14.2,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","PB",5,5.9,8.5,NA,14.4,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","PH",17,4.1,7.1,NA,11.2,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","PH",34,4.1,6.5,NA,10.6,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","SR",2,5.4,8.6,NA,14,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","SR",5,5.4,8.566,NA,13.966,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","SR",3,5.4,9,NA,14.4,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","VT",2,5.2,9.3,NA,14.5,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAqual","Birmingham, England","VT",NA,5.2,9.15,0.1,14.25,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","VT",4,5.2,8.033,NA,13.233,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","VT",3,5.2,9.25,NA,14.45,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","HB",18,5.3,7.5,NA,12.8,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","HB",3,5.7,8,NA,13.7,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","HB",4,6,8.35,NA,14.35,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PB",16,5.5,8.6,NA,14.1,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PH",52,4.6,5.65,NA,10.25,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","SR",3,5.4,8.5,NA,13.9,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolci","felix","m","CAN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","SR",11,5.4,8.45,NA,13.85,"felix_dolci_CAN","felix dolci","felix dolci_CAN"
"dolgopyat","artem","m","ISR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",73,5.9,7.1,NA,13,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",16,5.7,8.166,NA,13.866,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",41,5.6,8.833,0.3,14.133,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",12,5.2,9.066,0.1,14.166,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","18-21 Aug 2022","2022 Senior European Championships","final","Munich, Germany","FX",1,6.1,8.866,NA,14.966,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",6,6.1,8.466,0.3,14.266,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",55,4.7,8.133,NA,12.833,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",29,5.3,8.533,NA,13.833,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",78,5.6,6.333,NA,11.933,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",20,5.2,9.333,0.1,14.433,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","23-26 Feb 2023","2023 Cottbus World Cup","final","Cottbus, Germany","FX",1,6.4,8.166,0.1,14.466,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
"dolgopyat","artem","m","ISR","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","FX",1,6.4,8.433,NA,14.833,"artem_dolgopyat_ISR","artem dolgopyat","artem dolgopyat_ISR"
